gene	value_type	tau	n_groups	top_group	pericyte_rank	log2_pericyte_over_next	block	panel	is_bm_panel	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	bh_family	p_BH_across_genes	p_formatted
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Classical monocytes	1.22761513750519	0.0940725178272551	2169.63678923295	-13.0496681268748	6.6695223111761e-37	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	1.40671584117819e-36	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - DC2	1.32108231735728	0.0945536464349332	2183.91133817105	-13.9717754646975	1.04084005840166e-41	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	2.31670851708756e-41	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC aerocyte capillary	1.29683507195068	0.104754755787745	2135.73150106472	-12.379725027266	1.68220240538707e-33	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	3.34363687984343e-33	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC general capillary	0.774299630597948	0.0979450221363682	2145.83061587201	-7.90545158609384	8.8864456537472e-15	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	1.34973372665406e-14	 8.89e-15
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous pulmonary	0.639718433786004	0.101765498802362	2163.35987041036	-6.28620152521828	6.33744410277756e-10	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	9.11007589774275e-10	 6.34e-10
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous systemic	-0.122835161751756	0.104420947186485	2174.60201330429	1.17634598288392	0.264804918666182	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	0.282966317955235	 2.65e-01
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Interstitial macrophages	1.17127417830555	0.0957619814467726	2215.54888923712	-12.2310979849198	7.36974104652608e-33	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	1.44112750019113e-32	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Lymphatic EC	-0.413159006438227	0.0990037309206301	2165.88820071854	4.17316602714145	4.09846315763178e-05	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	5.16855797685678e-05	 4.10e-05
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Mast cells	1.37184935095767	0.0973924425517743	2170.17005918975	-14.0857885377337	3.66605868177588e-42	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	8.23584345719884e-42	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Myofibroblasts	-0.166641467017684	0.129457361317152	2139.74755669941	1.28723052379722	0.231178699387409	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	0.24758162262554	 2.31e-01
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Non-classical monocytes)	1.40104296399896	0.0970046407360892	2191.61905393362	-14.4430509032102	6.49933435145323e-44	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	1.49484690083424e-43	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Peribronchial fibroblasts	-0.795724375564777	0.113337865541258	2173.66270702465	7.02081666850441	5.60747458480233e-12	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	8.3851709735589e-12	 5.61e-12
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Subpleural fibroblasts	-0.0305352148870482	0.222939938183064	2197.09728419532	0.136966104574653	0.891070136424302	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	0.909908828526295	 8.91e-01
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Transitional Club-AT2)	1.03402456908095	0.102164858807899	2187.38167484561	-10.1211373572711	3.40079047147439e-23	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	5.72328152516422e-23	<2.2e-16
LAMC1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Vascular smooth muscle	-0.493639763634779	0.103993271419827	2152.6512770895	4.74684329952391	3.08280639135671e-06	4.16502630329417e-17	0.569045958096082	FALSE	2329	220	original_panel	4.05720841151305e-06	 3.08e-06
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT1	-3.58068194173441	0.100690959504057	2166.23253056045	35.5611065717388	3.02964285099724e-217	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	2.12074999569807e-216	<2.2e-16
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2det	-0.450311347597057	0.1141744559109	2152.12339791962	3.94406388017713	0.000434048927691999	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.000874043731105805	 4.34e-04
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2undet	-0.792452448505961	0.101348111463269	2212.78543989602	7.81911411139775	8.57122992372177e-14	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	2.68078893358958e-13	 8.57e-14
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Adventitial fibroblasts	-0.309679700006582	0.105984191181257	2201.56017760696	2.92194238173652	0.0147587790882767	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.0278146221279061	 1.48e-02
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar fibroblasts	-0.27255572381656	0.103650616781284	2153.0069636652	2.62956200628973	0.0301362319041427	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.056076279619101	 3.01e-02
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar macrophages	-0.08135331641479	0.100661311669682	2206.31999097363	0.808188519157682	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Classical monocytes	0.0156099470857328	0.0968086866023187	2174.38235404824	-0.16124531417162	0.902730163094394	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.954310507249052	 9.03e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - DC2	-0.0628794902250561	0.0971999028380367	2187.17498250341	0.646908982304556	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC aerocyte capillary	-0.0277536699965759	0.107856594013088	2140.01541746266	0.257320104074565	0.900021055340498	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.954310507249052	 9.00e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC general capillary	-0.0604716876327634	0.100833438425837	2151.02502367092	0.599718591142164	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous pulmonary	-0.0628528057207092	0.104744854896166	2169.11699946835	0.600056258448356	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous systemic	-0.0848107423462031	0.107432120225715	2178.04305979646	0.789435619142729	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Interstitial macrophages	-0.0583715196318958	0.0984613544655061	2219.26314339264	0.592836854101424	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Lymphatic EC	-0.199887271116918	0.101897730345085	2170.8641983099	1.96164596051339	0.149794011873397	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.265297828257703	 1.50e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Mast cells	-0.0739289909881757	0.100225418130159	2175.48590750281	0.737627164519954	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Myofibroblasts	-0.0313093321077111	0.133284986912899	2144.63437262842	0.234905166987574	0.900021055340498	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.954310507249052	 9.00e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Non-classical monocytes)	0.0121971611907012	0.0997907822767331	2196.13113226302	-0.12222733315064	0.902730163094394	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.954310507249052	 9.03e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Peribronchial fibroblasts	-0.13173468571176	0.116603766464548	2177.22430228247	1.12976355486607	0.679088336592446	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 6.79e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Subpleural fibroblasts	-0.130794783107989	0.229356865107881	2205.06042916077	0.570267574273253	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Transitional Club-AT2)	-0.693223424169717	0.104977243575982	2191.31347177969	6.6035590243705	3.51480263766486e-10	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	9.93607668724489e-10	 3.51e-10
LAMC2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Vascular smooth muscle	-0.0686298198417641	0.107048150311974	2157.68052335736	0.641111683310303	0.702331818684915	1.2997306115538e-17	0.586080960616209	FALSE	2329	220	bm_expansion	0.843768929946995	 7.02e-01
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT1	5.12255494418184	0.101549563455475	2206.31961686235	-50.4438893666724	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2det	5.18741306364882	0.113921757495011	2181.14323806307	-45.534875670049	1.13224035926147e-318	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	1.04024583007147e-317	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2undet	5.179530559935	0.101497647828334	2237.98519079957	-51.031040332041	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Adventitial fibroblasts	5.1012677565702	0.106535074002857	2229.53705292269	-47.8834581410568	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar fibroblasts	4.65231285761792	0.104644839699894	2192.2656022472	-44.4581201611094	3.43486710695982e-308	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	2.97014979248878e-307	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar macrophages	5.16781378449758	0.100282577084326	2218.6556150499	-51.5325187559955	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Classical monocytes	5.24016621625653	0.0974885431892135	2203.68811340126	-53.75161064912	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - DC2	5.11333419244382	0.0972815803564533	2208.42718471372	-52.5622031807857	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC aerocyte capillary	5.25035985113732	0.109014188688121	2172.79606047841	-48.1621696617685	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC general capillary	5.17121001131526	0.101804267197475	2188.78279268753	-50.7956115560894	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous pulmonary	5.22562899325794	0.105611437913884	2210.58634674993	-49.4797637119471	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous systemic	5.23571385418981	0.108053646044141	2201.28173906924	-48.4547634056787	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Interstitial macrophages	5.17271468466994	0.0986600653761279	2241.42076010937	-52.4296701502241	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Lymphatic EC	5.23973054171811	0.102729064385057	2206.00704549836	-51.0053369324787	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Mast cells	5.24166257649933	0.100926254377003	2210.96477912737	-51.9355702721263	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Myofibroblasts	5.06156126083931	0.134653765738119	2184.89999488123	-37.589451977773	6.89987843948312e-239	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	5.33832700317905e-238	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Non-classical monocytes)	5.19575234540345	0.100300086029957	2226.10380460832	-51.8020726707213	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Peribronchial fibroblasts	4.36342432432587	0.117262727101585	2202.65653401928	-37.2106672953789	1.49603458907193e-235	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	1.09958542296787e-234	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Subpleural fibroblasts	5.09742638288776	0.230343002391747	2263.81617426669	-22.129721024555	2.13493880668709e-98	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	8.04707704058981e-98	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Transitional Club-AT2)	5.18387974443703	0.104817217526768	2220.99824760714	-49.4563762209502	0	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	0	<2.2e-16
LAMC3	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Vascular smooth muscle	4.74487496558209	0.108008786699886	2193.55196037483	-43.9304533506726	6.66957488784503e-303	6.00200183136526e-18	0.593869156268376	FALSE	2329	220	bm_expansion	5.44681949174011e-302	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT1	3.39057476199057	0.0933159390981106	2171.15295509711	-36.3343582539075	2.15472028275556e-225	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.0014036472518e-224	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2det	3.4159667185208	0.105645021437828	2155.17325070715	-32.3343842618376	4.30081192233455e-187	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.47296685534236e-186	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2undet	3.39270411746815	0.0938271081792286	2216.01371460647	-36.1591035182221	8.19284522651376e-225	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	7.19480771710208e-224	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Adventitial fibroblasts	1.42513041489308	0.0981718047844792	2205.07776506193	-14.5166977221386	1.25150389257293e-45	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.92017574933684e-45	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar fibroblasts	1.16497152116125	0.0960717934782264	2157.62247880311	-12.1260515598189	8.72907804692873e-33	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	1.69323080187413e-32	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar macrophages	3.28415777041644	0.0931255442323466	2208.11694405196	-35.2659176114184	6.04862137893402e-216	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	4.71207117100828e-215	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Classical monocytes	3.12034473635925	0.0897013189091397	2178.506230623	-34.7859404332718	7.83309906451344e-211	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	5.32871387064787e-210	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - DC2	3.36053565564744	0.0899828222764894	2190.0902037209	-37.3464131334039	2.56895066931163e-235	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	3.0263492031159e-234	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC aerocyte capillary	3.25017786772273	0.0999833194712202	2143.89170242592	-32.507201050254	1.60961807991676e-188	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	9.36681364578069e-188	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC general capillary	3.1401721375851	0.0934624678550397	2155.69163574332	-33.5982155152966	5.13820961762806e-199	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	3.18173749399276e-198	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous pulmonary	2.5476541250575	0.0970705585498648	2174.28469322474	-26.2453844205375	6.05177170049393e-132	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.70648678827645e-131	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous systemic	2.82107160758073	0.0995251240060425	2181.08815496576	-28.3453212016039	1.54073117333911e-150	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	7.44173156722789e-150	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Interstitial macrophages	3.30111110290349	0.0911657236806183	2222.44660142885	-36.2100027250187	2.3835500468892e-225	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.17217862763676e-224	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Lymphatic EC	1.7574462582396	0.0944289893496294	2175.30318062126	-18.6113000927347	1.03180578497967e-71	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	3.50959291651535e-71	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Mast cells	3.37452925913404	0.0928671516162528	2180.16275545366	-36.3371676680504	1.96118015157764e-225	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	1.85735296708235e-224	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Myofibroblasts	2.07585995454218	0.123550442583949	2149.13374722935	-16.8017201001258	1.67736414661532e-59	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	5.19337745394358e-59	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Non-classical monocytes)	3.07480497328129	0.0924373757777119	2200.09949427583	-33.2636549600391	1.42049755421854e-196	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	8.57625398359446e-196	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Peribronchial fibroblasts	1.60211732250039	0.108019612401392	2180.37532936067	-14.8317262660326	2.02978984933217e-47	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	4.95145705670422e-47	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Subpleural fibroblasts	2.65059440198165	0.212459693207267	2212.2631994741	-12.4757518095248	1.50394141722092e-34	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	3.03934604400714e-34	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Transitional Club-AT2)	3.41985312960616	0.0971467880557688	2194.96802344446	-35.2029459547642	3.79418717624575e-215	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	2.86342563457297e-214	<2.2e-16
NID1	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Vascular smooth muscle	1.52059590313006	0.0992134555889526	2162.16066440983	-15.326508829911	2.54495737490229e-50	2.37910504734027e-17	0.543454990682193	FALSE	2329	220	original_panel	6.68051310911852e-50	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT1	2.06524149580089	0.134644537029626	2219.63406391597	-15.338472257114	3.95871951092847e-50	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.03354676960997e-49	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2det	2.20899740613544	0.150625050870421	2191.19730269624	-14.665537992321	3.3489766346966e-46	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	8.00770155722008e-46	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2undet	2.10080546952944	0.134329829930206	2245.47017183583	-15.6391582615787	7.24583419705718e-52	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.9884874529424e-51	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Adventitial fibroblasts	0.791741610540915	0.141139262364256	2238.58052923807	-5.60964821041482	2.65740530096464e-08	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	3.7203674213505e-08	 2.66e-08
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar fibroblasts	0.35492615417407	0.138796332590931	2206.28952017616	-2.55717242342513	0.0117368418866338	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	0.0135944715377557	 1.17e-02
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Alveolar macrophages	2.04727379204224	0.132511605911738	2220.51790835054	-15.4497696858784	9.53786922361427e-51	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	2.54518830663298e-50	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Classical monocytes	2.07946519135203	0.129192860067254	2210.72806282601	-16.0958213191466	3.47396948685716e-54	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.01079955551326e-53	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - DC2	2.03834754252402	0.128707259096305	2213.20010456818	-15.8370829806796	7.10657893770195e-53	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	2.00729685784213e-52	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC aerocyte capillary	1.51148485149449	0.14465498769802	2184.62486064163	-10.4488955102595	7.46457517487967e-25	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.2739893319671e-24	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC general capillary	1.47091500233389	0.135022743211645	2201.03093196371	-10.8938314194096	8.89783726151467e-27	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.55712152076507e-26	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous pulmonary	2.06557063586745	0.140013429991395	2223.56460011216	-14.7526607697161	1.07500450291616e-46	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	2.5832197756642e-46	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - EC venous systemic	1.84819093219459	0.143156099749374	2207.78786356092	-12.9103191231827	1.42901454361838e-36	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	2.98793950029299e-36	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Interstitial macrophages	2.09406644354205	0.130576221646578	2246.65380881845	-16.0371192942764	4.87165813663144e-54	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.408988550894e-53	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Lymphatic EC	1.59184553159248	0.136194543000109	2216.90962519237	-11.6880272625255	1.84461461159777e-30	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	3.49391708784989e-30	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Mast cells	1.93649187898075	0.133748300273503	2221.28084256947	-14.4786279528099	3.4716932439262e-45	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	8.06167229238632e-45	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Myofibroblasts	1.59304292812859	0.17863272637234	2200.49577338839	-8.91797914346373	1.20441074316635e-18	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	1.92625956605744e-18	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Non-classical monocytes)	2.16611986349562	0.132857418339131	2234.52699326277	-16.3040941979348	3.12658160796021e-55	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	9.26465593033607e-55	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Peribronchial fibroblasts	0.307630103533226	0.15535551168172	2211.47684725468	-1.98016858367712	0.0501987703143172	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	0.0557379449696902	 5.02e-02
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Subpleural fibroblasts	-0.101504863243086	0.30487596636503	2281.88342385974	0.332938225512842	0.739211499130478	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	0.761277514029895	 7.39e-01
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - (Transitional Club-AT2)	2.18481643681318	0.138602785913696	2229.63010183728	-15.7631495096614	1.55931776869767e-52	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	4.37878187372659e-52	<2.2e-16
NID2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - Vascular smooth muscle	1.54742816015483	0.14323018309213	2205.41898443524	-10.8037853945873	2.1092982825537e-26	1.85022636156653e-17	0.788797362699826	FALSE	2329	220	original_panel	3.67794610279219e-26	<2.2e-16
HSPG2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT1	-0.819411682486371	0.0973856420239545	2179.79039641607	8.41409129165895	1.64775303241239e-16	2.69662213855161e-17	0.567713419908211	FALSE	2329	220	original_panel	2.56730553114576e-16	<2.2e-16
HSPG2	expr						pericyte vs cell-type contrast			TRUE	Pericytes - AT2_AGTR2det	0.380180913546827	0.109971075155065	2161.09263115176	-3.45709917822255	0.000834874047011673	2.69662213855161e-17	0.567713419908211	FALSE	2329	220	original_panel	0.0010081104117666	 8.35e-04
